,dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall,target_recall
2,nytimes-angular-256-289761,"Annealing(rc, medium)",2,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 1}",,0.0010111781778776,1.0,0.95
3,nytimes-angular-256-289761,"Annealing(rc, medium)",3,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 1}",,0.0020672209165484,1.0,0.95
4,nytimes-angular-256-289761,"Annealing(rc, medium)",4,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 1}",,0.0014425681855046,1.0,0.95
5,nytimes-angular-256-289761,"Annealing(rc, medium)",5,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 1}",,0.0022811903603314,1.0,0.95
6,nytimes-angular-256-289761,"Annealing(rc, medium)",6,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 16}",,0.0358467840737711,1.0,0.95
7,nytimes-angular-256-289761,"Annealing(rc, medium)",7,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 8}",,0.0185877326486311,1.0,0.95
8,nytimes-angular-256-289761,"Annealing(rc, medium)",8,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 1}",,0.0022811903603314,1.0,0.95
9,nytimes-angular-256-289761,"Annealing(rc, medium)",9,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 128}",,0.2841721280641632,1.0,0.95
0,nytimes-angular-256-289761,"Annealing(rc, hard)",0,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 256}",,0.5524000814464335,1.0,0.95
1,nytimes-angular-256-289761,"Annealing(rc, hard)",1,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 64}",,0.149167762397286,1.0,0.95
2,nytimes-angular-256-289761,"Annealing(rc, hard)",2,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 512}",,0.9849738232543372,1.0,0.95
3,nytimes-angular-256-289761,"Annealing(rc, hard)",3,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 512}",,0.980152608529098,1.0,0.95
4,nytimes-angular-256-289761,"Annealing(rc, hard)",4,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 1}",,0.0018739581931315,1.0,0.95
5,nytimes-angular-256-289761,"Annealing(rc, hard)",5,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 512}",,0.977094916155038,1.0,0.95
6,nytimes-angular-256-289761,"Annealing(rc, hard)",6,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 512}",,0.981232809108196,1.0,0.95
7,nytimes-angular-256-289761,"Annealing(rc, hard)",7,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 512}",,0.9829273090581548,1.0,0.95
8,nytimes-angular-256-289761,"Annealing(rc, hard)",8,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 512}",,0.9805839985367252,1.0,0.95
9,nytimes-angular-256-289761,"Annealing(rc, hard)",9,faiss_ivf,"{""index_params"": ""IVF539,Flat"", ""nprobe"": 256}",,0.5575008368966148,1.0,0.95
0,sald-128-100m,"Annealing(rc, easy)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.005825,1.0,0.95
1,sald-128-100m,"Annealing(rc, easy)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0241594,1.0,0.95
2,sald-128-100m,"Annealing(rc, easy)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0025898,1.0,0.95
3,sald-128-100m,"Annealing(rc, easy)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0047914,1.0,0.95
4,sald-128-100m,"Annealing(rc, easy)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 512}",,0.1489458,1.0,0.95
5,sald-128-100m,"Annealing(rc, easy)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.001929,1.0,0.95
6,sald-128-100m,"Annealing(rc, easy)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 128}",,0.0614764,1.0,0.95
7,sald-128-100m,"Annealing(rc, easy)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0330218,1.0,0.95
8,sald-128-100m,"Annealing(rc, easy)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0867612,1.0,0.95
9,sald-128-100m,"Annealing(rc, easy)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2}",,0.0022,1.0,0.95
0,sald-128-100m,"Annealing(rc, medium)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0027732,1.0,0.95
1,sald-128-100m,"Annealing(rc, medium)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0749056,1.0,0.95
2,sald-128-100m,"Annealing(rc, medium)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.00478,1.0,0.95
3,sald-128-100m,"Annealing(rc, medium)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.002668,1.0,0.95
4,sald-128-100m,"Annealing(rc, medium)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 512}",,0.1440682,1.0,0.95
5,sald-128-100m,"Annealing(rc, medium)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0069206,1.0,0.95
6,sald-128-100m,"Annealing(rc, medium)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0298296,1.0,0.95
7,sald-128-100m,"Annealing(rc, medium)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0322052,1.0,0.95
8,sald-128-100m,"Annealing(rc, medium)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0784356,1.0,0.95
9,sald-128-100m,"Annealing(rc, medium)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0045628,1.0,0.95
0,sald-128-100m,"Annealing(rc, hard)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0027732,1.0,0.95
1,sald-128-100m,"Annealing(rc, hard)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0706962,1.0,0.95
2,sald-128-100m,"Annealing(rc, hard)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0088884,1.0,0.95
3,sald-128-100m,"Annealing(rc, hard)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0045066,1.0,0.95
4,sald-128-100m,"Annealing(rc, hard)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1024}",,0.3493644,1.0,0.95
5,sald-128-100m,"Annealing(rc, hard)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0071146,1.0,0.95
6,sald-128-100m,"Annealing(rc, hard)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0295462,1.0,0.95
7,sald-128-100m,"Annealing(rc, hard)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.003779,1.0,0.95
8,sald-128-100m,"Annealing(rc, hard)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 128}",,0.0421224,1.0,0.95
9,sald-128-100m,"Annealing(rc, hard)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0045628,1.0,0.95
0,astro-256-100m,"Annealing(rc, easy)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.000753,1.0,0.95
1,astro-256-100m,"Annealing(rc, easy)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 32}",,0.0116884,1.0,0.95
2,astro-256-100m,"Annealing(rc, easy)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0016968,1.0,0.95
3,astro-256-100m,"Annealing(rc, easy)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8906384,1.0,0.95
4,astro-256-100m,"Annealing(rc, easy)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0655812,1.0,0.95
5,astro-256-100m,"Annealing(rc, easy)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0036392,1.0,0.95
6,astro-256-100m,"Annealing(rc, easy)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0676642,1.0,0.95
7,astro-256-100m,"Annealing(rc, easy)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8904482,1.0,0.95
8,astro-256-100m,"Annealing(rc, easy)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2}",,0.0009674,1.0,0.95
9,astro-256-100m,"Annealing(rc, easy)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.886821,1.0,0.95
0,astro-256-100m,"Annealing(rc, medium)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.000753,1.0,0.95
1,astro-256-100m,"Annealing(rc, medium)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0093468,1.0,0.95
2,astro-256-100m,"Annealing(rc, medium)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0016968,1.0,0.95
3,astro-256-100m,"Annealing(rc, medium)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8927554,1.0,0.95
4,astro-256-100m,"Annealing(rc, medium)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1024}",,0.3444028,1.0,0.95
5,astro-256-100m,"Annealing(rc, medium)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.0003252,1.0,0.95
6,astro-256-100m,"Annealing(rc, medium)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0673374,1.0,0.95
7,astro-256-100m,"Annealing(rc, medium)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8898328,1.0,0.95
8,astro-256-100m,"Annealing(rc, medium)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.001906,1.0,0.95
9,astro-256-100m,"Annealing(rc, medium)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8866242,1.0,0.95
0,astro-256-100m,"Annealing(rc, hard)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.000753,1.0,0.95
1,astro-256-100m,"Annealing(rc, hard)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0191586,1.0,0.95
2,astro-256-100m,"Annealing(rc, hard)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.0016968,1.0,0.95
3,astro-256-100m,"Annealing(rc, hard)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.889958,1.0,0.95
4,astro-256-100m,"Annealing(rc, hard)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 512}",,0.1400158,1.0,0.95
5,astro-256-100m,"Annealing(rc, hard)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.0003252,1.0,0.95
6,astro-256-100m,"Annealing(rc, hard)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 512}",,0.1413852,1.0,0.95
7,astro-256-100m,"Annealing(rc, hard)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8869062,1.0,0.95
8,astro-256-100m,"Annealing(rc, hard)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.0005392,1.0,0.95
9,astro-256-100m,"Annealing(rc, hard)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8890914,1.0,0.95
0,deep1b-96-100m,"Annealing(rc, easy)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0056394,1.0,0.95
1,deep1b-96-100m,"Annealing(rc, easy)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0034648,1.0,0.95
2,deep1b-96-100m,"Annealing(rc, easy)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0039502,1.0,0.95
3,deep1b-96-100m,"Annealing(rc, easy)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0054972,1.0,0.95
4,deep1b-96-100m,"Annealing(rc, easy)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0272496,1.0,0.95
5,deep1b-96-100m,"Annealing(rc, easy)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 128}",,0.0489198,1.0,0.95
6,deep1b-96-100m,"Annealing(rc, easy)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0055344,1.0,0.95
7,deep1b-96-100m,"Annealing(rc, easy)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0265434,1.0,0.95
8,deep1b-96-100m,"Annealing(rc, easy)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2}",,0.001148,1.0,0.95
9,deep1b-96-100m,"Annealing(rc, easy)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 128}",,0.0550474,1.0,0.95
0,deep1b-96-100m,"Annealing(rc, medium)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0056394,1.0,0.95
1,deep1b-96-100m,"Annealing(rc, medium)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0035604,1.0,0.95
2,deep1b-96-100m,"Annealing(rc, medium)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 4}",,0.00211,1.0,0.95
3,deep1b-96-100m,"Annealing(rc, medium)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 32}",,0.0190194,1.0,0.95
4,deep1b-96-100m,"Annealing(rc, medium)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 128}",,0.0542328,1.0,0.95
5,deep1b-96-100m,"Annealing(rc, medium)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 128}",,0.048735,1.0,0.95
6,deep1b-96-100m,"Annealing(rc, medium)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0055344,1.0,0.95
7,deep1b-96-100m,"Annealing(rc, medium)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 32}",,0.013865,1.0,0.95
8,deep1b-96-100m,"Annealing(rc, medium)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2}",,0.001148,1.0,0.95
9,deep1b-96-100m,"Annealing(rc, medium)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 128}",,0.0535558,1.0,0.95
0,deep1b-96-100m,"Annealing(rc, hard)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0057806,1.0,0.95
1,deep1b-96-100m,"Annealing(rc, hard)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0035604,1.0,0.95
2,deep1b-96-100m,"Annealing(rc, hard)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.007849,1.0,0.95
3,deep1b-96-100m,"Annealing(rc, hard)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0052566,1.0,0.95
4,deep1b-96-100m,"Annealing(rc, hard)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.02709,1.0,0.95
5,deep1b-96-100m,"Annealing(rc, hard)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0980132,1.0,0.95
6,deep1b-96-100m,"Annealing(rc, hard)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0055344,1.0,0.95
7,deep1b-96-100m,"Annealing(rc, hard)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0260908,1.0,0.95
8,deep1b-96-100m,"Annealing(rc, hard)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2}",,0.001148,1.0,0.95
9,deep1b-96-100m,"Annealing(rc, hard)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 64}",,0.0279828,1.0,0.95
0,seismic-256-100m,"Annealing(rc, easy)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2}",,0.001477,1.0,0.95
1,seismic-256-100m,"Annealing(rc, easy)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1024}",,0.338185,1.0,0.95
2,seismic-256-100m,"Annealing(rc, easy)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.0013766,1.0,0.95
3,seismic-256-100m,"Annealing(rc, easy)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0253476,1.0,0.95
4,seismic-256-100m,"Annealing(rc, easy)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 512}",,0.1779596,1.0,0.95
5,seismic-256-100m,"Annealing(rc, easy)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0083448,1.0,0.95
6,seismic-256-100m,"Annealing(rc, easy)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.787211,1.0,0.95
7,seismic-256-100m,"Annealing(rc, easy)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 32}",,0.0200036,1.0,0.95
8,seismic-256-100m,"Annealing(rc, easy)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 512}",,0.162556,1.0,0.95
9,seismic-256-100m,"Annealing(rc, easy)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8124032,1.0,0.95
0,seismic-256-100m,"Annealing(rc, medium)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0053838,1.0,0.95
1,seismic-256-100m,"Annealing(rc, medium)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8036534,1.0,0.95
2,seismic-256-100m,"Annealing(rc, medium)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1}",,0.0013766,1.0,0.95
3,seismic-256-100m,"Annealing(rc, medium)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0163528,1.0,0.95
4,seismic-256-100m,"Annealing(rc, medium)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8211256,1.0,0.95
5,seismic-256-100m,"Annealing(rc, medium)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0086778,1.0,0.95
6,seismic-256-100m,"Annealing(rc, medium)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 256}",,0.0816688,1.0,0.95
7,seismic-256-100m,"Annealing(rc, medium)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 32}",,0.0200036,1.0,0.95
8,seismic-256-100m,"Annealing(rc, medium)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1024}",,0.3415418,1.0,0.95
9,seismic-256-100m,"Annealing(rc, medium)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8116636,1.0,0.95
0,seismic-256-100m,"Annealing(rc, hard)",0,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.005384,1.0,0.95
1,seismic-256-100m,"Annealing(rc, hard)",1,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8069484,1.0,0.95
2,seismic-256-100m,"Annealing(rc, hard)",2,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2}",,0.002464,1.0,0.95
3,seismic-256-100m,"Annealing(rc, hard)",3,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 8}",,0.0159904,1.0,0.95
4,seismic-256-100m,"Annealing(rc, hard)",4,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8223696,1.0,0.95
5,seismic-256-100m,"Annealing(rc, hard)",5,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 16}",,0.0086468,1.0,0.95
6,seismic-256-100m,"Annealing(rc, hard)",6,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 1024}",,0.3219376,1.0,0.95
7,seismic-256-100m,"Annealing(rc, hard)",7,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 32}",,0.0200036,1.0,0.95
8,seismic-256-100m,"Annealing(rc, hard)",8,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8076552,1.0,0.95
9,seismic-256-100m,"Annealing(rc, hard)",9,faiss_ivf,"{""index_params"": ""IVF2237,Flat"", ""nprobe"": 2048}",,0.8166468,1.0,0.95
